CODE,ESYMBOL,EXCHANGE,GUSHU,GUSHUBIJIAO,NAME,REPORTDATE,RN,SCSTC27,SHANGQIGUSHU,SHANGQISHIZHI,SHANGQISHULIANG,SHIZHI,SHULIANG,SHULIANGBIJIAO,SNAME,stockid
1300232,300232,CNSESZ,58474957,-78446423,,2019-09-30,160,0.06187953,"13,692",1325398958.39999999464594,192,529783110.42000002248,17,-175,洲明科技,300232
1002568,002568,CNSESZ,32132320,-38968674,,2019-09-30,161,0.06181638,"7,110",1271285772.7200000010599,65,686346355.199999998,11,-54,百润股份,002568
0601888,601888,CNSESH,120526959,-94809759,,2019-09-30,162,0.06173033,"21,534",19089600050.7000000446262,1193,11216238804.540000048613,368,-825,中国中免,601888
0603337,603337,CNSESH,27354562,-18330212,,2019-09-30,163,0.0615417,"4,568",936081019.2600000017957,86,555571154.2199999927,13,-73,杰克股份,603337
0603001,603001,CNSESH,24658085,-12977755,,2019-09-30,164,0.06149455,"3,764",381627417.599999991527,23,238197101.100000005,2,-21,奥康国际,603001
1002557,002557,CNSESZ,31094997,-44550931,,2019-09-30,165,0.06133136,"7,565",1910059682,208,792611473.529999995,42,-166,洽洽食品,002557
1300014,300014,CNSESZ,112455703,-160829827,,2019-09-30,166,0.06115144,"27,329",8220326040.009999970352,520,3322715599.69000002741,131,-389,亿纬锂能,300014
0603601,603601,CNSESH,43634175,-30723904,,2019-09-30,167,0.06068969,"7,436",591890308.84000000255202,56,319402160.999999992,17,-39,再升科技,603601
1300482,300482,CNSESZ,20243322,-26549528,,2019-09-30,168,0.06064793,"4,679",1761050445.0000000186,143,987874113.6000000058,25,-118,万孚生物,300482
0600519,600519,CNSESH,76154047,-877490,,2019-09-30,169,0.06062266,"7,703",75799032408,2002,87577154050,1899,-103,贵州茅台,600519
1300037,300037,CNSESZ,24721813,-43213397,,2019-09-30,170,0.06018072,"6,794",1415769776.4000000082266,178,625956305.1599999915,29,-149,新宙邦,300037
1300725,300725,CNSESZ,8613610,-8375134,,2019-09-30,171,0.06000975,"1,699",1058422211.6499999842021,134,686528800,35,-99,药石科技,300725
1300394,300394,CNSESZ,11828174,-2390328,,2019-09-30,172,0.05975277,"1,422",392715025.239999998710001,97,400197635,19,-78,天孚通信,300394
1300059,300059,CNSESZ,511102374,-314135501,,2019-09-30,173,0.05933987,"82,524",11181973206.25000001417811,788,7554093087.700000107991,265,-523,东方财富,300059
1002250,002250,CNSESZ,54539780,-31339207,,2019-09-30,174,0.05907392,"8,588",952397965.83000001587,188,703017764.19999997729,20,-168,联化科技,002250
1002531,002531,CNSESZ,104162919,-63451735,,2019-09-30,175,0.05855076,"16,761",1012392510.159999979692991,164,727057174.62000000814,55,-109,天顺风能,002531
0600732,600732,CNSESH,26112862,-31602497,,2019-09-30,176,0.05849877,"5,772",393618748.37999999003,29,198980008.4399999961,11,-18,爱旭股份,600732
1002027,002027,CNSESZ,853728933,-679282913,,2019-09-30,177,0.05816432,"153,301",8102370053.23000001331669,547,4480607951.25,82,-465,分众传媒,002027
1300595,300595,CNSESZ,34854647,-44854027,,2019-09-30,178,0.05798157,"7,971",2837628794.399999970459903,250,1731927409.42999997314,77,-173,欧普康视,300595
0603960,603960,CNSESH,14748771,-23227474,,2019-09-30,179,0.05784367,"3,798",1036371726.0500000127777,69,401609034.330000007,13,-56,克来机电,603960
1002419,002419,CNSESZ,69343902,-87070480,,2019-09-30,180,0.05777214,"15,641",2042771828.920000013897002,270,830739945.9600000311,35,-235,天虹股份,002419
1002338,002338,CNSESZ,13826076,-7831414,,2019-09-30,181,0.05760865,"2,166",294541863.999999999,9,189278980.439999998,2,-7,奥普光电,002338
1300142,300142,CNSESZ,88552275,-111498462,,2019-09-30,182,0.05737287,"20,005",5673438901.320000008828,327,2390025902.2500000517002,79,-248,沃森生物,300142
0603707,603707,CNSESH,53447120,-29745925,,2019-09-30,183,0.05730506,"8,319",2935499289.5499999503,120,1985560507.9999999718,41,-79,健友股份,603707
0601319,601319,CNSESH,320133739,-31816392,,2019-09-30,184,0.05715075,"35,195",3069648543.18999999678,244,2699707255.4000000021,15,-229,中国人保,601319
1000786,000786,CNSESZ,96349834,-181503909,,2019-09-30,185,0.05702834,"27,785",5037488360.58999995597789,435,1734297012,45,-390,北新建材,000786
1002304,002304,CNSESZ,71631945,-53687818,,2019-09-30,186,0.05696341,"12,532",15233870390.2799998144167,767,7449722280,80,-687,洋河股份,002304
1300496,300496,CNSESZ,22872036,-35240540,,2019-09-30,187,0.05682522,"5,811",1689913710.0799999905489,202,834829314,27,-175,中科创达,300496
1300498,300498,CNSESZ,359639373,-249853744,,2019-09-30,188,0.05662031,"60,949",21845760675.65999987824387,933,13371391888.139999986323,266,-667,温氏股份,300498
0603197,603197,CNSESH,9270258,-8225921,,2019-09-30,189,0.05654629,"1,750",336451522.1699999943508,53,215348093.3399999972,12,-41,保隆科技,603197
1002850,002850,CNSESZ,11873934,3312718,,2019-09-30,190,0.05654254,856,169255240.319999999,23,382340674.799999986,16,-7,科达利,002850
0603939,603939,CNSESH,29068560,-31748519,,2019-09-30,191,0.05648575,"6,082",4243941453.20999996005019,362,2284401383.19999995703,109,-253,益丰药房,603939
1000636,000636,CNSESZ,50432842,28953241,,2019-09-30,192,0.05633487,"2,148",259903172.10000000013,109,721693969.0199999981,16,-93,风华高科,000636
1300782,300782,CNSESZ,6456669,4704069,,2019-09-30,193,0.0562082,175,190893191.999999995816,2598,2420928041.54999993938,76,-2522,卓胜微,300782
1000915,000915,CNSESZ,13136591,-33704483,,2019-09-30,194,0.0561006,"4,684",957899963.300000004926,100,280466217.850000004,13,-87,山大华特,000915
1002376,002376,CNSESZ,37299500,-30808269,,2019-09-30,195,0.0560288,"6,811",811707467.29999999838009,143,466243750,14,-129,新北洋,002376
1000681,000681,CNSESZ,38853778,-48916905,,2019-09-30,196,0.05562436,"8,777",1700995836.540000025394,184,794948297.8800000433,20,-164,视觉中国,000681
0601128,601128,CNSESH,144385649,-356512323,,2019-09-30,197,0.0554404,"50,090",3866932343.83999994719386,437,1067009946.1099999903,71,-366,常熟银行,601128
0600885,600885,CNSESH,41148512,-72808658,,2019-09-30,198,0.05525059,"11,396",2769159230.99999998011064,255,1040645868.479999979,42,-213,宏发股份,600885
0601939,601939,CNSESH,529528599,-581008539,,2019-09-30,199,0.05519569,"111,054",8262396306.720000007346883,1004,3701404907.01000000856,389,-615,建设银行,601939
1001914,001914,CNSESZ,36581652,-34903524,,2019-09-30,200,0.05484823,"7,149",847099335.59999998799999,93,622253900.5199999971,22,-71,招商积余,001914
1002705,002705,CNSESZ,42539167,-14713247,,2019-09-30,201,0.05307624,"5,725",658402761,110,538545854.22,12,-98,新宝股份,002705
0603678,603678,CNSESH,23946842,-93005032,,2019-09-30,202,0.0529018,"11,695",2356580261.09999998803,164,526830524,21,-143,火炬电子,603678
1300253,300253,CNSESZ,112235218,-217762351,,2019-09-30,203,0.05281852,"33,000",4679365528.41999996130528,431,1782295261.84000001089,99,-332,卫宁健康,300253
1300760,300760,CNSESZ,26284848,-26013607,,2019-09-30,204,0.05266088,"5,230",8535107856.00000000803954,546,4848503062.08000002051,159,-387,迈瑞医疗,300760
0600990,600990,CNSESH,8324743,-27645364,,2019-09-30,205,0.05229796,"3,597",1673329377.64000002388,186,414322459.11,13,-173,四创电子,600990
1300454,300454,CNSESZ,11162895,-12360486,,2019-09-30,206,0.05224099,"2,352",2059236772.74000000805219,202,1224011436.7500000176,28,-174,深信服,300454
1000002,000002,CNSESZ,505841431,-256216510,,2019-09-30,207,0.05201884,"76,206",21192831339.2400000391312,1132,13101293062.89999993166,367,-765,万科A,000002
1002867,002867,CNSESZ,37604911,-23910833,,2019-09-30,208,0.0519987,"6,152",2100043287.3599999926985,182,779791903.25,23,-159,周大生,002867
1300659,300659,CNSESZ,9377402,-9104228,,2019-09-30,209,0.05196472,"1,848",671807250.49999999634985,76,525134512,12,-64,中孚信息,300659
1002659,002659,CNSESZ,25812399,-7665561,,2019-09-30,210,0.05177318,"3,348",289249574.399999999,20,182493660.93,6,-14,凯文教育,002659
1300463,300463,CNSESZ,28620055,-38009556,,2019-09-30,211,0.05156477,"6,663",1674402124.430000000604,175,730054103.6000000078,33,-142,迈克生物,300463
0600036,600036,CNSESH,1061582226,-170473892,,2019-09-30,212,0.05146081,"123,206",44329379125.6799996482256,1464,36889982353.5,1116,-348,招商银行,600036
1002538,002538,CNSESZ,36541950,-1762013,,2019-09-30,213,0.05088352,"3,830",196882369.819999993,27,181248072,2,-25,司尔特,002538
1300327,300327,CNSESZ,14151750,324306,,2019-09-30,214,0.0507012,"1,383",287546871.149999993196,35,378983865.000000005,13,-22,中颖电子,300327
1300529,300529,CNSESZ,40365911,-17514088,,2019-09-30,215,0.05059291,"5,788",3608817937.64999997542602,287,3063772644.899999966,118,-169,健帆生物,300529
1002737,002737,CNSESZ,29524150,-6535974,,2019-09-30,216,0.05055505,"3,606",554965308.35999999339,82,426328726.000000022,4,-78,葵花药业,002737
0603338,603338,CNSESH,24404523,-18862038,,2019-09-30,217,0.05026828,"4,327",2524010370.3099999864616,230,1460387190.3599999834996,63,-167,浙江鼎力,603338
1000895,000895,CNSESZ,67440980,-147172210,,2019-09-30,218,0.05017995,"21,461",5341722299.100000027021722,691,1665792206.00000001182,109,-582,双汇发展,000895
0601966,601966,CNSESH,64414465,-37608311,,2019-09-30,219,0.04965804,"10,202",1734387192,277,1312766796.7000000069,54,-223,玲珑轮胎,601966
1300788,300788,CNSESZ,2495356,-493546,,2019-09-30,220,0.04952071,299,44385194.6999999981,1921,109096964.3199999991,8,-1913,中信出版,300788
0600703,600703,CNSESH,201691581,-130214870,,2019-09-30,221,0.0494533,"33,191",3743904767.2799999643694,504,2839817460.480000015629,122,-382,三安光电,600703
0600584,600584,CNSESH,59345461,-50740736,,2019-09-30,222,0.04908674,"11,009",1375608731.45000001979805,166,1021335383.80999999557,92,-74,长电科技,600584
0603160,603160,CNSESH,22210949,-7327529,,2019-09-30,223,0.04900036,"2,954",4099940746.3999999940099,504,4517707026.60000001892,150,-354,汇顶科技,603160
1300546,300546,CNSESZ,6648608,-3598261,,2019-09-30,224,0.0489535,"1,025",258118630.1099999956028,63,171866516.799999997,2,-61,雄帝科技,300546
1002139,002139,CNSESZ,55336613,-110434275,,2019-09-30,225,0.04884396,"16,577",961471150.40000002396,79,308224934.41000001,5,-74,拓邦股份,002139
0601211,601211,CNSESH,362342523,-198440064,,2019-09-30,226,0.04871753,"56,078",10290360471.4500000593519,728,6366358129.1099998617,180,-548,国泰君安,601211
0603806,603806,CNSESH,37402923,-14543304,,2019-09-30,227,0.04860348,"5,195",1907984917.710000007902,260,1698092704.20000000092,63,-197,福斯特,603806
0600486,600486,CNSESH,15007507,-52045866,,2019-09-30,228,0.04842711,"6,705",3667819503.10000007715299,279,747373848.599999981,25,-254,扬农化工,600486
0603708,603708,CNSESH,29355507,-47815264,,2019-09-30,229,0.04825034,"7,717",1761036994.2200000174448,177,781443596.3399999891,62,-115,家家悦,603708
1002032,002032,CNSESZ,29507688,-24257859,,2019-09-30,230,0.04819929,"5,377",4077041429.0099999891318,338,2116586460.2399999579,25,-313,苏泊尔,002032
1002001,002001,CNSESZ,103005421,-108974139,,2019-09-30,231,0.04793933,"21,198",4082812714.47999998211336,378,2201458455.38999996040025,71,-307,新和成,002001
1300502,300502,CNSESZ,15553454,-8215724,,2019-09-30,232,0.04699239,"2,377",582820244.560000001108,112,537838439.319999997,13,-99,新易盛,300502
0601989,601989,CNSESH,846777982,-422718304,,2019-09-30,233,0.04631275,"126,950",7058399350.1200000235649,436,4665746680.819999775797,39,-397,中国重工,601989
1300369,300369,CNSESZ,36825867,-60909931,,2019-09-30,234,0.0461558,"9,774",1251995572.3799999947299,100,619411082.9399999972,15,-85,绿盟科技,300369
1002396,002396,CNSESZ,26899570,1652744,,2019-09-30,235,0.04611774,"2,525",566538775.43999999091118,120,828506756.0000000112,41,-79,星网锐捷,002396
1300577,300577,CNSESZ,9980665,-3754987,,2019-09-30,236,0.04599532,"1,374",483907019.9600000045314,50,319381280,10,-40,开润股份,300577
1300284,300284,CNSESZ,44648992,-52781730,,2019-09-30,237,0.04596327,"9,743",899285564.05999998870388,167,387553250.55999999978,19,-148,苏交科,300284
1000501,000501,CNSESZ,35296802,-27543006,,2019-09-30,238,0.04590005,"6,284",675527936,160,356850668.22000001,8,-152,鄂武商A,000501
1002925,002925,CNSESZ,7760875,-12527362,,2019-09-30,239,0.04575414,"2,029",791444125.369999996362,172,315790003.75,3,-169,盈趣科技,002925
0600340,600340,CNSESH,177728992,-94798659,,2019-09-30,240,0.04564932,"27,253",8876225593.11000000561518,738,4793350914.2400000291,84,-654,华夏幸福,600340
1300034,300034,CNSESZ,19622129,-13457628,,2019-09-30,241,0.04559227,"3,308",490903593.87999999188719,77,322784022.05000001,10,-67,钢研高纳,300034
1000001,000001,CNSESZ,884100449,-139551582,,2019-09-30,242,0.04555866,"102,365",14105924987.1600001392981,883,13783125999.910000045405,464,-419,平安银行,000001
0600143,600143,CNSESH,116899852,-171703247,,2019-09-30,243,0.0454223,"28,860",1414155185.100000012259,134,772708021.71999997308,20,-114,金发科技,600143
1002912,002912,CNSESZ,5651945,-14710337,,2019-09-30,244,0.04513433,"2,036",1911407411.34000001229597,214,536369580.4999999996,19,-195,中新赛克,002912
1002727,002727,CNSESZ,24341042,-37091743,,2019-09-30,245,0.04482526,"6,143",1750220044.6499999900016,222,545482751.2199999918,25,-197,一心堂,002727
1300657,300657,CNSESZ,14817694,8360224,,2019-09-30,246,0.04476579,646,147230315.999999997401,60,524374667.820000011,17,-43,弘信电子,300657
1300751,300751,CNSESZ,1293082,-2506699,,2019-09-30,247,0.0447141,380,481660239.56000000501,60,212143032.920000002,12,-48,迈为股份,300751
0600993,600993,CNSESH,19199261,-33846788,,2019-09-30,248,0.04461759,"5,305",936262764.849999996254,154,321971606.969999999,8,-146,马应龙,600993
1002123,002123,CNSESZ,34723039,-151041,,2019-09-30,249,0.04377575,"3,487",493119491.199999998459,84,584388746.370000003,29,-55,梦网集团,002123
1002371,002371,CNSESZ,20026780,-38848015,,2019-09-30,250,0.04361422,"5,887",4077079553.75,470,1313356232.39999999126,50,-420,北方华创,002371
0601688,601688,CNSESH,317282658,-315841968,,2019-09-30,251,0.04312309,"63,312",14131341652.31999997199583,1090,6056925941.2199999716,234,-856,华泰证券,601688
0600383,600383,CNSESH,194433733,-177626176,,2019-09-30,252,0.04306792,"37,206",4438674714.369999953983988,623,2245709616.1500000063,123,-500,金地集团,600383
0600118,600118,CNSESH,50735094,-89056337,,2019-09-30,253,0.04290534,"13,979",3152296769.0499999861572,234,1099429486.979999934,9,-225,中国卫星,600118
0600690,600690,CNSESH,269968265,-402997295,,2019-09-30,254,0.04279401,"67,297",11633704532.439999993724297,881,4130514454.500000088616,128,-753,海尔智家,600690
1300616,300616,CNSESZ,8409085,-14237381,,2019-09-30,255,0.04240132,"2,265",1712525758.9200000267289,104,649938179.6499999756,10,-94,尚品宅配,300616
0601336,601336,CNSESH,88425381,-108066611,,2019-09-30,256,0.04240132,"19,649",10812954319.75999995581391,898,4303663293.270000007,143,-755,新华保险,601336
0601377,601377,CNSESH,283450028,-107408672,,2019-09-30,257,0.042327,"39,086",2634387637.9999999460402002,314,1763059174.1599999953,40,-274,兴业证券,601377
0600612,600612,CNSESH,13381209,-15577680,,2019-09-30,258,0.04219742,"2,896",1294462338.2999999968122,189,655813053.09000000769,45,-144,老凤祥,600612
1002624,002624,CNSESZ,81427839,-18917075,,2019-09-30,259,0.04198107,"10,034",2584182230.3399999884889,410,2255551140.29999999244,89,-321,完美世界,002624
1300568,300568,CNSESZ,18557052,513673,,2019-09-30,260,0.04191094,"1,804",415899885.9499999969058,79,512174635.2000000166,30,-49,星源材质,300568
1002798,002798,CNSESZ,15336659,-26712774,,2019-09-30,261,0.04149003,"4,205",762370048.7300000081611,130,305046147.5100000127,17,-113,帝欧家居,002798
0600511,600511,CNSESH,22912244,-21734620,,2019-09-30,262,0.04140669,"4,465",1025538466.0800000097279,251,624358649,39,-212,国药股份,600511
1002124,002124,CNSESZ,47832002,-107434338,,2019-09-30,263,0.04124771,"15,527",2022601073.59999998767091,189,550802663.039999999,13,-176,天邦股份,002124
1000988,000988,CNSESZ,41460467,11742183,,2019-09-30,264,0.04123357,"2,972",468814138.729999985483,112,785666498.8900000172,40,-72,华工科技,000988
1002595,002595,CNSESZ,32936870,-9320221,,2019-09-30,265,0.04117109,"4,226",887821481.910000000742,115,628106110.899999993,9,-106,豪迈科技,002595
0601607,601607,CNSESH,78644396,-86021139,,2019-09-30,266,0.0408981,"16,467",2988679460.250000023146,399,1431328007.20000004595,56,-343,上海医药,601607
0603186,603186,CNSESH,5754427,-7009243,,2019-09-30,267,0.04087654,"1,276",362105317.89999999864,66,226724423.8000000018,11,-55,华正新材,603186
1300750,300750,CNSESZ,50463907,-36011030,,2019-09-30,268,0.04087345,"8,647",5956393660.55999986432311,399,3608169350.5,110,-289,宁德时代,300750
0603599,603599,CNSESH,18939292,-21797394,,2019-09-30,269,0.04075778,"4,074",596155124.97000002839,46,282006057.880000003,3,-43,广信股份,603599
1002851,002851,CNSESZ,19378886,-32854927,,2019-09-30,270,0.04065014,"5,223",1032662483.0100000001704,120,381957843.059999998,10,-110,麦格米特,002851
1300406,300406,CNSESZ,20147462,-11236621,,2019-09-30,271,0.04015135,"3,138",473271971.640000004666,59,325381511.299999997,15,-44,九强生物,300406
0603214,603214,CNSESH,3122739,-1900885,,2019-09-30,272,0.04013756,502,184216292.07999999561203,61,121630684.0500000008,17,-44,爱婴室,603214
0600132,600132,CNSESH,19346341,-52765761,,2019-09-30,273,0.03997416,"7,211",3400806730.319999995687,204,793780371.2299999978,26,-178,重庆啤酒,600132
0603018,603018,CNSESH,22175723,-43803309,,2019-09-30,274,0.03979963,"6,598",821438948.3999999901468,140,257903658.4899999933,10,-130,华设集团,603018
1300443,300443,CNSESZ,9433980,-21910888,,2019-09-30,275,0.03962911,"3,134",453873688.63999999981,80,148113485.9999999968,6,-74,金雷股份,300443
0601601,601601,CNSESH,271167309,-186491322,,2019-09-30,276,0.03961514,"45,766",16709116617.770000071312886,946,9455604064.82999984868,252,-694,中国太保,601601
1300628,300628,CNSESZ,35226382,-1960442,,2019-09-30,277,0.03928007,"3,719",3981593245.6800000001131,345,2137889123.58000003558,67,-278,亿联网络,300628
1002714,002714,CNSESZ,142863324,-70527489,,2019-09-30,278,0.03887198,"21,339",12545245896.22999994978089,597,10071864342,172,-425,牧原股份,002714
0600297,600297,CNSESH,314718069,-108849973,,2019-09-30,279,0.03880473,"42,357",1889113467.31999999736704,227,1211664565.6499999565,19,-208,广汇汽车,600297
1300251,300251,CNSESZ,113394995,-45347730,,2019-09-30,280,0.03865376,"15,874",1079450529.99999999070068,236,1061377153.2000000012,40,-196,光线传媒,300251
0603737,603737,CNSESH,10061376,-8543206,,2019-09-30,281,0.03859435,"1,860",810043500.279999978063,89,644632360.3200000103008,24,-65,三棵树,603737
1002407,002407,CNSESZ,25132547,-17490051,,2019-09-30,282,0.03787386,"4,262",504651560.320000006715,126,329236365.70000000018,8,-118,多氟多,002407
1300316,300316,CNSESZ,48494311,-99851144,,2019-09-30,283,0.03776892,"14,835",1882503823.9500000043329,304,722080290.7899999996,74,-230,晶盛机电,300316
0603886,603886,CNSESH,9016792,-33060219,,2019-09-30,284,0.03756997,"4,208",1111428421.3900000178206,118,168794346.239999995,5,-113,元祖股份,603886
0603713,603713,CNSESH,2531423,-8171494,,2019-09-30,285,0.03721362,"1,070",372782599.11000000260812,49,81385249.450000003,1,-48,密尔克卫,603713
0600416,600416,CNSESH,35027973,-54148818,,2019-09-30,286,0.03703394,"8,918",536844281.82000001182,77,247297489.38,1,-76,*ST湘电,600416
0603179,603179,CNSESH,11712870,3261652,,2019-09-30,287,0.03702964,845,109143273.099999998852,29,174053248.1999999977,12,-17,新泉股份,603179
1000546,000546,CNSESZ,26241210,-4207704,,2019-09-30,288,0.03672604,"3,045",293527530.960000002099,18,253752500.7000000043,3,-15,金圆股份,000546
1002153,002153,CNSESZ,34167823,-60593894,,2019-09-30,289,0.0366877,"9,476",3429426538.23000001117009,322,1347920617.350000013,36,-286,石基信息,002153
0600967,600967,CNSESH,60975727,-241304186,,2019-09-30,290,0.03608817,"30,228",3385532785.599999954519,331,642074405.3100000055,32,-299,内蒙一机,600967
1002791,002791,CNSESZ,11551261,-5641058,,2019-09-30,291,0.0359248,"1,719",272154409.7700000009,43,237955976.6,12,-31,坚朗五金,002791
